date,video_id,title,published_at,duration,total_views,daily_views,like_count,comment_count,category_id,live_broadcast_content,privacy_status,upload_status,tags
2026-06-23,OOYlWF6V8t8,Taylor Swift - Guilty as Sin (Official Lyric Video),2024-04-20T00:00:15Z,PT4M19S,64711637,,228853,4634,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-23,Mxxswu7V1Us,Taylor Swift - Peter (Official Lyric Video),2024-04-20T00:00:14Z,PT4M50S,12032140,,89604,3163,10,none,public,processed,"[""taylor swift peter"", ""peter taylor swift"", ""peter taylor swift lyrics"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics""]"
2026-06-23,EVbtjaWXQVg,Taylor Swift - Down Bad (Official Lyric Video),2024-04-20T00:00:12Z,PT4M26S,37819617,,190933,4574,10,none,public,processed,[]
2026-06-23,FQyEZZPbOb0,Taylor Swift - Robin (Official Lyric Video),2024-04-20T00:00:12Z,PT4M6S,2360707,,35884,1288,10,none,public,processed,"[""robin taylor swift"", ""taylor swift robin"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics""]"
2026-06-23,SBGdvxi2JmU,Taylor Swift - imgonnagetyouback (Official Lyric Video),2024-04-20T00:00:12Z,PT3M45S,16356698,,92332,2786,10,none,public,processed,"[""imgonnagetyouback"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department""]"
2026-06-23,GZ4vaTRn0HU,Taylor Swift - loml (Official Lyric Video),2024-04-20T00:00:11Z,PT4M42S,32968019,,173579,4459,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-23,U2W173hRfyA,Taylor Swift - But Daddy I Love Him (Official Lyric Video),2024-04-20T00:00:11Z,PT5M45S,26554149,,171316,4863,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-23,O3wlMR0y4a4,Taylor Swift - How Did It End? (Official Lyric Video),2024-04-20T00:00:10Z,PT4M3S,11320369,,83372,2296,10,none,public,processed,"[""How Did It End?"", ""taylor swift how it end?"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department""]"
2026-06-23,Atdzfj8LcuY,Taylor Swift - The Smallest Man Who Ever Lived (Official Lyric Video),2024-04-20T00:00:09Z,PT4M10S,19903403,,122796,3873,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-23,CCUr2pNJft4,"Taylor Swift - So Long, London (Official Lyric Video)",2024-04-20T00:00:07Z,PT4M28S,26569572,,169512,4300,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-23,HzsQHfBA3MY,Taylor Swift - Fortnight (feat Post Malone) (Official Lyric Video),2024-04-20T00:00:07Z,PT3M54S,4092409,,49083,1008,10,none,public,processed,[]
2026-06-23,q3zqJs7JUCQ,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),2024-04-20T00:00:06Z,PT4M10S,176394645,,2151841,105622,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ttpd anthology"", ""taylor swift fortnight"", ""fortnite taylor swift"", ""taylor swift"", ""taylor swift fortnight music video"", ""taylor swift fortnight postmalone"", ""fortnight taylor swift post malone"", ""fortnight taylor swift music video"", ""fortnite music video"", ""fortnite taylor swift post malone"", ""taylor swift for a fortnight"", ""taylor swift the tortured poets department"", ""taylor fortnight""]"
2026-06-23,4wOsiM2T_xc,Taylor Swift - The Albatross (Official Lyric Video),2024-04-20T00:00:03Z,PT3M9S,5206170,,49906,1139,10,none,public,processed,"[""The Albatross"", ""taylor swift the albatross"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department""]"
2026-06-23,6HIA7ouBfGY,Taylor Swift - I Look in People's Windows (Official Lyric Video),2024-04-20T00:00:02Z,PT2M18S,4186826,,47267,1235,10,none,public,processed,"[""I Look in People's Windows"", ""taylor swift i look in people's windows""]"
2026-06-23,0EKbEP2L32M,Taylor Swift - Fresh Out The Slammer (Official Lyric Video),2024-04-20T00:00:00Z,PT3M36S,13954873,,96796,2630,10,none,public,processed,[]
2026-06-23,0hYY86DmqPY,Taylor Swift - Cassandra (Official Lyric Video),2024-04-20T00:00:00Z,PT4M6S,3845231,,53348,2075,10,none,public,processed,"[""Cassandra"", ""taylor swift cassandra"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department""]"
2026-06-23,GhXsnvmUQrg,Entering the Phantom Clear TTPD vinyl into evidence. Available exclusively at Target now,2024-04-19T23:00:42Z,PT31S,2308206,,237824,3177,10,none,public,processed,[]
2026-06-23,b7kmP1fsGg8,Taylor Swift - Fortnight (feat. Post Malone),2024-04-19T04:00:32Z,PT3M49S,31121398,,443560,29126,10,none,public,processed,"[""taylorswift"", ""postmalone"", ""fortnight"", ""thetorturedpoetsdepartment""]"
2026-06-23,QBllgPHa8aQ,A message for the department 🤍#ForAFortnightChallenge coming soon to YouTube Shorts,2024-04-19T03:23:41Z,PT29S,1936848,,157566,1937,10,none,public,processed,[]
2026-06-23,7yRXgL7SaV0,Album tonight. Fortnight music video tomorrow at 8pm et.,2024-04-19T00:02:59Z,PT6S,3346349,,264204,4932,10,none,public,processed,[]
2026-06-23,RlDSGLHcZy0,The TTPD Timetable,2024-04-17T00:04:53Z,PT26S,1933663,,203247,3914,10,none,public,processed,[]
2026-06-23,ilkvTXfv2TY,accidentally going clubbing with your parents is something everyone should try at least once,2024-02-13T02:57:11Z,PT18S,4632167,,320100,7190,10,none,public,processed,[]
2026-06-23,pQq9eP5OFhw,Taylor Swift - You're Losing Me (From The Vault),2023-11-29T13:00:47Z,PT4M39S,36901305,,393937,21044,10,none,public,processed,"[""you're losing me"", ""taylor swift"", ""midnights""]"
2026-06-23,zz9YgUoisOA,"Rent on demand starting … you guessed it, December 13 🫶💋",2023-11-27T20:21:45Z,PT1M1S,4746322,,325981,13541,10,none,public,processed,[]
2026-06-23,vaRGgiGfsw4,✨🫶 My name is Taylor and I was born in 1989 🫶✨,2023-10-31T20:08:57Z,PT19S,3341523,,291739,8076,10,none,public,processed,[]
2026-06-23,tNxUxm3-658,Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault) (Lyric Video),2023-10-27T04:00:36Z,PT3M55S,35344031,,294616,8374,10,none,public,processed,"[""Taylor"", ""Swift"", ""Over"", ""Now?"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,yF4ulRTCn44,Taylor Swift - Now That We Don't Talk (Taylor's Version) (From The Vault) (Lyric Video),2023-10-27T04:00:36Z,PT2M32S,22516179,,214033,5547,10,none,public,processed,"[""Taylor"", ""Swift"", ""Now"", ""That"", ""Don't"", ""Talk"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,vtW_4j7SsZk,Taylor Swift - Wildest Dreams (Taylor's Version) (Lyric Video),2023-10-27T04:00:35Z,PT3M46S,19488368,,206341,3691,10,none,public,processed,"[""Taylor"", ""Swift"", ""Wildest"", ""Dreams"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,lUvBk4owRNU,Taylor Swift - Bad Blood (Taylor's Version) (Lyric Video),2023-10-27T04:00:34Z,PT3M37S,13664599,,192539,5482,10,none,public,processed,"[""Taylor"", ""Swift"", ""Bad"", ""Blood"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,rnwD7veCoFQ,Taylor Swift - How You Get The Girl (Taylor's Version) (Lyric Video),2023-10-27T04:00:34Z,PT4M13S,8786024,,109685,2276,10,none,public,processed,"[""Taylor"", ""Swift"", ""How"", ""You"", ""Get"", ""The"", ""Girl"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,gp1MR2WAAXY,Taylor Swift - Out Of The Woods (Taylor's Version) (Lyric Video),2023-10-27T04:00:33Z,PT4M2S,12979294,,160466,3926,10,none,public,processed,"[""Taylor"", ""Swift"", ""Out"", ""The"", ""Woods"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,gir8BEqAutk,Taylor Swift - Blank Space (Taylor's Version) (Lyric Video),2023-10-27T04:00:32Z,PT3M57S,26775418,,337624,7751,10,none,public,processed,"[""Taylor"", ""Swift"", ""Blank"", ""Space"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,mvVBuG4IOW4,Taylor Swift - Shake It Off (Taylor's Version) (Lyric Video),2023-10-27T04:00:32Z,PT3M45S,31013379,,256623,5743,10,none,public,processed,"[""Taylor"", ""Swift"", ""Shake"", ""Off"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,qrxsceexTBw,"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault) (Lyric Video)",2023-10-27T04:00:30Z,PT3M6S,17093875,,284724,5857,10,none,public,processed,"[""Taylor"", ""Swift"", ""Slut!"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,_Usd5X5XJXM,Taylor Swift - All You Had To Do Was Stay (Taylor's Version) (Lyric Video),2023-10-27T04:00:20Z,PT3M19S,9911222,,99403,1918,10,none,public,processed,"[""Taylor"", ""Swift"", ""All"", ""You"", ""Had"", ""Was"", ""Stay"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,ZGBPKYbzSXs,Taylor Swift - Suburban Legends (Taylor's Version) (From The Vault) (Lyric Video),2023-10-27T04:00:19Z,PT2M57S,6413373,,95981,2424,10,none,public,processed,"[""Taylor"", ""Swift"", ""Suburban"", ""Legends"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,FsGdznlfE2U,Taylor Swift - Welcome To New York (Taylor's Version) (Lyric Video),2023-10-27T04:00:16Z,PT3M38S,26210724,,259500,8762,10,none,public,processed,"[""Taylor"", ""Swift"", ""Welcome"", ""New"", ""York"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,AppsjTInqiw,Taylor Swift - Clean (Taylor's Version) (Lyric Video),2023-10-27T04:00:10Z,PT4M37S,16488402,,176483,4370,10,none,public,processed,"[""Taylor"", ""Swift"", ""Clean"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,M7ySK0keirY,Taylor Swift - You Are In Love (Taylor's Version) (Lyric Video),2023-10-27T04:00:09Z,PT4M33S,12152251,,131277,3503,10,none,public,processed,"[""Taylor"", ""Swift"", ""You"", ""Are"", ""Love"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,JhICcmiIE80,Taylor Swift - Wonderland (Taylor's Version) (Lyric Video),2023-10-27T04:00:08Z,PT4M11S,7571502,,109221,2551,10,none,public,processed,"[""Taylor"", ""Swift"", ""Wonderland"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,C-z-IckrQK8,Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault) (Lyric Video),2023-10-27T04:00:06Z,PT4M46S,18857960,,186596,4723,10,none,public,processed,"[""Taylor"", ""Swift"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault"", ""say don't go"", ""taylor swift say don't go"", ""say don't go taylor's version""]"
2026-06-23,89aQIli8aVU,Taylor Swift - I Wish You Would (Taylor's Version) (Lyric Video),2023-10-27T04:00:03Z,PT3M33S,6152569,,82634,1651,10,none,public,processed,"[""Taylor"", ""Swift"", ""Wish"", ""You"", ""Would"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,2JgvVfOfoWI,Taylor Swift - Style (Taylor's Version) (Lyric Video),2023-10-27T04:00:02Z,PT3M56S,37600807,,371785,9833,10,none,public,processed,"[""Taylor"", ""Swift"", ""Style"", ""Pop"", ""Taylor swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault"", ""taylor swift style"", ""taylor swift style lyrics"", ""style taylor swift lyric video""]"
2026-06-23,3-BcH7KowGE,Taylor Swift - New Romantics (Taylor's Version) (Lyric Video),2023-10-27T04:00:01Z,PT3M56S,11932917,,160167,5417,10,none,public,processed,"[""Taylor"", ""Swift"", ""New"", ""Romantics"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,0jTGzm-6cYE,Taylor Swift - I Know Places (Taylor's Version) (Lyric Video),2023-10-27T04:00:00Z,PT3M21S,7884988,,117588,3267,10,none,public,processed,"[""Taylor"", ""Swift"", ""Know"", ""Places"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-23,xB-RZqcoIgo,Taylor Swift - Cruel Summer (Live from Taylor Swift | The Eras Tour),2023-10-19T00:30:25Z,PT3M55S,5261746,,237182,12052,10,none,public,processed,"[""cruel summer lyrics"", ""cruel summer taylor swift"", ""taylor swift cruel summer""]"
2026-06-23,GBb8vC0DeXY,Taylor Swift - Cruel Summer (LP Giobbi Remix),2023-10-19T00:30:06Z,PT3M19S,1204926,,60135,3748,10,none,public,processed,"[""taylor swift - cruel summer lyrics"", ""cruel summer"", ""taylor swift cruel summer""]"
2026-06-23,KzNLM4nmRak,The Eras Tour concert film is now officially coming to theaters WORLDWIDE on Oct 13! 🩵,2023-09-26T11:58:51Z,PT31S,2714007,,250225,6098,10,none,public,processed,[]
2026-06-23,US0OipWyYro,"Thank you for making these reveals so much chaotic fun (which is the best kind of fun, after all 😜)",2023-09-20T22:13:54Z,PT29S,2126496,,185324,2891,10,none,public,processed,[]
2026-06-23,KudedLV0tP0,TAYLOR SWIFT | THE ERAS TOUR Concert Film Official Trailer,2023-08-31T12:17:49Z,PT1M30S,15406098,,435742,20202,10,none,public,processed,"[""the eras tour"", ""taylor swift"", ""eras tour"", ""taylor swift live"", ""the eras tour stream"", ""taylor swift concert"", ""taylor swift tour"", ""cruel summer""]"
