date,scraped_at,country,chart_type,album_name,apple_music_id,rank,previous_rank,image_url,url,artist_name,release_date,genre_names
2026-04-08,2026-04-08T12:16:11,fr,country_albums,reputation,1440933849,1,1,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/eb/e6/06/ebe606da-e00f-82d3-47f3-b79904eed541/17UM1IM24651.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/reputation/1440933849,Taylor Swift,2017-11-10,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Lover,1468058165,2,2,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/lover/1468058165,Taylor Swift,2019-08-23,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Life of a Showgirl,1833328839,3,5,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-life-of-a-showgirl/1833328839,Taylor Swift,2025-10-03,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,1989 (Deluxe Edition),1445881848,4,3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fe/57/5f/fe575f85-b843-e190-b043-2605d5f6ec59/14UMGIM34830.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/1989-deluxe-edition/1445881848,Taylor Swift,2014-10-27,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1742057774,5,4,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a4/86/59/a486593a-53c9-1c2a-5122-8f25339f7359/24UMGIM44778.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-tortured-poets-department-the-anthology/1742057774,Taylor Swift,2024-04-19,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Life of a Showgirl,1838810949,6,6,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/58/8f/a9/588fa9a2-7cc5-f02c-9ce6-c986e0dc1c15/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-life-of-a-showgirl/1838810949,Taylor Swift,2025-10-03,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,folklore (deluxe version),1528112358,7,7,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b5/80/dc/b580dca0-349d-036b-e09b-bd849f6affd8/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/folklore-deluxe-version/1528112358,Taylor Swift,2020-07-24,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,1989 (Taylor's Version) [Deluxe],1713845538,8,9,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8e/35/6c/8e356cc2-0be4-b83b-d29e-b578623df2ac/23UM1IM34052.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/1989-taylors-version-deluxe/1713845538,Taylor Swift,2023-10-27,Pop | Musique | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Midnights (3am Edition),1650841512,9,8,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/59/13/5c/59135ccc-8425-415c-7f89-8aeada60088e/22UM1IM22440.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/midnights-3am-edition/1650841512,Taylor Swift,2022-10-21,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,evermore (deluxe version),1547315522,10,10,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/44/e3/94/44e3945f-d613-09f8-538a-aba063d59358/20UM1IM14847.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/evermore-deluxe-version/1547315522,Taylor Swift,2020-12-11,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Midnights (The Til Dawn Edition),1689131527,11,11,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a6/85/b9/a685b9f8-dad3-2ed7-58b2-ab7f64304505/23UMGIM58157.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/midnights-the-til-dawn-edition/1689131527,Taylor Swift,2022-10-21,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Fearless (Taylor's Version),1552791073,12,14,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/fearless-taylors-version/1552791073,Taylor Swift,2021-04-09,Country | Musique | Rock | Honky tonk | Country contemporaine
2026-04-08,2026-04-08T12:16:11,fr,country_albums,folklore,1524801260,13,13,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ca/f3/67/caf367a5-2cf6-6b2e-a891-97dc57b19f08/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/folklore/1524801260,Taylor Swift,2020-07-24,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Red (Taylor's Version) [+ A Message from Taylor],1590368448,14,18,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/15/38/9b/15389bf4-8074-06c3-11ee-655b5453af68/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/red-taylors-version-a-message-from-taylor/1590368448,Taylor Swift,2021-11-12,Pop | Musique | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,1989 (Taylor's Version),1708308989,15,20,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c1/31/18/c131181b-ca3e-d945-16b2-48ea6bcd64d4/23UM1IM11868.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/1989-taylors-version/1708308989,Taylor Swift,2023-10-27,Pop | Musique | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,THE TORTURED POETS DEPARTMENT,1736268193,16,15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a8/45/fd/a845fd82-d5c1-bffe-806a-ed0700b1c589/24UMGIM29563.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-tortured-poets-department/1736268193,Taylor Swift,2024-04-19,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Speak Now (Taylor's Version),1690839749,17,16,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9f/3c/0a/9f3c0a60-f9e0-a34e-60e5-0be1f182896b/23UMGIM63932.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/speak-now-taylors-version/1690839749,Taylor Swift,2023-07-07,Country | Musique | Country contemporaine
2026-04-08,2026-04-08T12:16:11,fr,country_albums,1989,1445888258,18,12,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/32/1d/8e/321d8e9e-d806-b545-fd30-5c7aef575abc/14UMGIM34829.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/1989/1445888258,Taylor Swift,2014-01-01,Pop | Musique | Rock
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Red (Deluxe Version),1440873509,19,22,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e2/41/93/e24193c4-d766-d1a5-7370-51fa13177bdf/12UMGIM54089.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/red-deluxe-version/1440873509,Taylor Swift,2012-01-01,Country | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,evermore,1544268281,20,19,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/bd/dd/54/bddd543b-4e0f-007b-1398-5fef90b963c3/20UM1IM14847.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/evermore/1544268281,Taylor Swift,2020-12-11,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,You're Losing Me (From The Vault) - Single,1718576580,21,21,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d8/a2/e6/d8a2e6ad-e7e3-b28c-38b4-e699bb2921ae/23UM1IM57610.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/youre-losing-me-from-the-vault-single/1718576580,Taylor Swift,2023-05-26,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Wildest Dreams (Taylor's Version) - Single,1586258768,22,23,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ed/30/f4/ed30f477-eb14-00f9-1769-47bd822a03d6/21UM1IM17048.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/wildest-dreams-taylors-version-single/1586258768,Taylor Swift,2021-09-17,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Midnights,1649434004,23,25,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/3d/01/f2/3d01f2e5-5a08-835f-3d30-d031720b2b80/22UM1IM07364.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/midnights/1649434004,Taylor Swift,2022-10-21,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Only The Young (Featured in Miss Americana) - Single,1496696596,24,24,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/b7/e6/8a/b7e68a1a-6beb-6187-3cdc-ecd3dbf0257e/20UMGIM04837.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/only-the-young-featured-in-miss-americana-single/1496696596,Taylor Swift,2020-01-31,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,All Of The Girls You Loved Before - Single,1676967257,25,26,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/22/1b/74/221b7454-3eb1-1117-66fd-d3b18ffc573a/19UMGIM53909.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/all-of-the-girls-you-loved-before-single/1676967257,Taylor Swift,2023-03-17,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Life of a Showgirl + Acoustic Collection,1850496031,26,27,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0e/e5/c7/0ee5c717-114f-f4e8-9f7c-e92dd6eb9152/25UM1IM74420.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-life-of-a-showgirl-acoustic-collection/1850496031,Taylor Swift,2025-11-07,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,We Are Never Ever Getting Back Together - Single,1445038730,27,28,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1c/67/b8/1c67b89b-ae64-c01a-b515-32984e155e2f/12UMDIM00612.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/we-are-never-ever-getting-back-together-single/1445038730,Taylor Swift,2012-01-01,Country | Musique | Rock
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Joker And The Queen (feat. Taylor Swift) - Single,1608894948,28,29,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7b/36/ec/7b36ec5a-d752-167b-849f-2e6f8bdf90d5/190296267987.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-joker-and-the-queen-feat-taylor-swift-single/1608894948,Ed Sheeran,2022-02-11,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Taylor Swift (Deluxe Edition),1440802681,29,31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/69/9e/92/699e92bb-b589-27f7-bdd1-d0cdc8a061e4/08UMGIM21979.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/taylor-swift-deluxe-edition/1440802681,Taylor Swift,2006-10-24,Country | Musique | Rock | Country contemporaine | Honky tonk
2026-04-08,2026-04-08T12:16:11,fr,country_albums,folklore,1524793738,30,17,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7c/04/ba/7c04ba17-2ff8-21b3-0ac0-7d141f86e924/20UMGIM64216.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/folklore/1524793738,Taylor Swift,2020-07-24,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1541904688,31,32,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/0f/a0/14/0fa0144d-6cd5-792a-1589-3e1f0c25db49/20UM1IM08851.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/folklore-the-long-pond-studio-sessions-from-the/1541904688,Taylor Swift,2020-11-25,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Lover (Remix) [feat. Shawn Mendes] - Single,1487757227,32,30,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/66/80/16/6680164a-5dd7-1da5-d1d0-63763fb2e4b2/19UM1IM02940.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/lover-remix-feat-shawn-mendes-single/1487757227,Taylor Swift,2019-11-13,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Speak Now (Bonus Track Version),1440724790,33,37,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/14/b0/54/14b054b1-cd29-6148-9141-3d7a05572cdf/10UMGIM23564.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/speak-now-bonus-track-version/1440724790,Taylor Swift,2010-01-01,Country | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Bad Blood (feat. Kendrick Lamar) - Single,1445058696,34,35,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/16/ac/6f/16ac6fdc-f3cd-6588-bd58-163cf41f7e58/00843930018314.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/bad-blood-feat-kendrick-lamar-single/1445058696,Taylor Swift,2015-05-17,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,All Too Well (Sad Girl Autumn Version) [Recorded at Long Pond Studios] - Single,1596155189,35,34,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9a/75/35/9a753585-a52f-8485-46e3-3017f5a69df6/21UM1IM45600.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/all-too-well-sad-girl-autumn-version-recorded-at-long/1596155189,Taylor Swift,2021-11-18,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Speak Now,1440493756,36,33,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a3/a1/1b/a3a11bc2-ffd0-0deb-c91d-6dfef7e97848/10UMGIM28124.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/speak-now/1440493756,Taylor Swift,2010-01-01,Pop | Musique | Country | Honky tonk | Country contemporaine | Rock
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Christmas Tree Farm - Single,1490369893,37,36,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ca/55/5a/ca555a0e-c360-26e6-437d-098b0089482a/19UM1IM09492.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/christmas-tree-farm-single/1490369893,Taylor Swift,2019-12-06,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,This Love (Taylor's Version) - Single,1622051038,38,38,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d3/34/1d/d3341d9b-f10e-1406-180b-99750f7cad26/22UMGIM47170.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/this-love-taylors-version-single/1622051038,Taylor Swift,2022-05-06,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Midnights,1649434996,39,40,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/67/b5/01/67b501d5-362e-797e-7dbd-942b9e273084/22UM1IM24801.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/midnights/1649434996,Taylor Swift,2022-10-21,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Red (Karaoke Edition),1445890163,40,42,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/24/9d/c5/249dc52e-452b-549b-4e9e-90a5b12cba66/00602537315482.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/red-karaoke-edition/1445890163,Taylor Swift,2013-01-01,Karaoké | Musique | Rock | Country | Honky tonk | Country contemporaine | Pop | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Cornelia Street (Live From Paris) - Single,1513212576,41,43,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/81/32/b0/8132b068-3866-006d-1793-b67473e43a04/20UMGIM36104.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/cornelia-street-live-from-paris-single/1513212576,Taylor Swift,2020-05-18,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Midnights (3am Edition / Video Deluxe),1651516410,42,41,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/03/3f/fc/033ffc8e-92c9-a104-d1d8-2737764cd42f/22UM1IM21884.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/midnights-3am-edition-video-deluxe/1651516410,Taylor Swift,2022-10-21,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,the lakes (original version) - Single,1577980739,43,45,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/a4/ee/a2/a4eea252-3abd-4b63-90db-1d1c43fb017d/21UMGIM69696.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-lakes-original-version-single/1577980739,Taylor Swift,2021-07-24,Alternative | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Life of a Showgirl,1842897453,44,46,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/30/0c/5a/300c5a57-d3be-a170-f880-f63380ca6312/25UM1IM19577.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-life-of-a-showgirl/1842897453,Taylor Swift,2025-10-03,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Red (Taylor's Version) (+ A Message from Taylor),1590368275,45,,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c6/27/9c/c6279c07-9329-827d-31c4-f5d4c7d99ff4/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/red-taylors-version-a-message-from-taylor/1590368275,Taylor Swift,2021-11-12,Pop | Musique | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,"Carolina (From The Motion Picture ""Where The Crawdads Sing"") - Single",1631018069,46,47,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/51/5f/41/515f417f-19d6-ea22-e1fb-acebc2ba4f23/22UMGIM67563.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/carolina-from-the-motion-picture-where-the-crawdads/1631018069,Taylor Swift,2022-06-24,Bande originale | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,"Safe & Sound (From ""The Hunger Games"" Soundtrack) [feat. The Civil Wars] - Single",1445870930,47,49,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/83/20/f1/8320f10b-2a16-c8bc-ad2c-af95cefc73cb/11UMGIM52798.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/safe-sound-from-the-hunger-games-soundtrack-feat/1445870930,Taylor Swift,2011-01-01,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Fearless (Platinum Edition),1452879607,48,77,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/fearless-platinum-edition/1452879607,Taylor Swift,2009-01-01,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,The Fate of Ophelia (Alone In My Tower Acoustic Version) - Single,1849693107,49,50,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/71/bb/f3/71bbf388-9714-0193-1445-cc5815b97c90/25UM1IM72968.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-fate-of-ophelia-alone-in-my-tower-acoustic/1849693107,Taylor Swift,2025-10-31,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,"Sweeter Than Fiction (From ""One Chance"") - Single",1445315446,50,51,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/70/86/fd/7086fdfa-43e6-091f-b84e-6f2e813dad58/00602537602889.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/sweeter-than-fiction-from-one-chance-single/1445315446,Taylor Swift,2013-01-01,Country | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Red (Taylor's Version) [Video Deluxe],1595423133,51,39,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/94/95/85/94958532-4e64-f3b3-84b2-f4d207e31c85/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/red-taylors-version-video-deluxe/1595423133,Taylor Swift,2021-11-15,Pop | Musique | Pop ado
2026-04-08,2026-04-08T12:16:11,fr,country_albums,...Ready For It? (BloodPop® Remix) - Single,1444620319,52,53,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/a9/80/32/a980324c-4be6-146e-7f11-30afe97a299e/00843930034222.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/ready-for-it-bloodpop-remix-single/1444620319,Taylor Swift & BloodPop®,2017-12-01,Pop | Musique | Rock
2026-04-08,2026-04-08T12:16:11,fr,country_albums,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,1742073690,53,48,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a3/8a/8d/a38a8de5-ae11-154c-dca5-221e6549caee/24UMGIM44778.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/the-tortured-poets-department-the-anthology/1742073690,Taylor Swift,2024-04-19,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Daylight (Live From Paris) - Single,1513198628,54,54,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/f4/04/ec/f404ec23-7d5a-4438-1d6d-9b0364d0a5fb/20UMGIM36106.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/daylight-live-from-paris-single/1513198628,Taylor Swift,2020-05-18,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Lavender Haze (Acoustic Version) - Single,1679400242,55,55,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/01/fb/b1/01fbb1c6-3fe5-1b6a-8c9e-a295734f592e/23UMGIM34990.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/lavender-haze-acoustic-version-single/1679400242,Taylor Swift,2023-03-31,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Fearless (International Version),1440748115,56,52,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/fd/d5/21/fdd5219e-a9ce-27a8-0ee4-e2da1cc55cc0/09UMGIM02385.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/fearless-international-version/1440748115,Taylor Swift,2009-11-11,Country | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,Safe & Sound (Taylor's Version) - Single,1676966698,57,56,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/71/68/56/71685693-ccea-7640-209b-94a0f974c697/21UM1IM25046.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/safe-sound-taylors-version-single/1676966698,"Taylor Swift, Joy Williams & John Paul White",2023-03-17,Pop | Musique
2026-04-08,2026-04-08T12:16:11,fr,country_albums,If This Was A Movie (Taylor's Version) - Single,1676967739,58,57,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b4/7a/aa/b47aaad3-7764-1d69-1f18-5bc66fe0c946/21UMGIM09915.rgb.jpg/500x500bb.jpg,https://music.apple.com/fr/album/if-this-was-a-movie-taylors-version-single/1676967739,Taylor Swift,2023-03-17,Country | Musique
