date,week_start,rank,album_id,title,weekly_streams,units_am,units_am_ts,units_am_overall,units_spotify,units_charts,units_surplus,total_units,track_count,prev_rank,change,rank_change,percentage_change,weeks_on_chart,peak_position,times_at_peak
2025-02-26,2025-02-20,1,folklore,folklore,58288524,1881560,1881560,0,40806386,14733,58273791,42687946,26,2,,1,1.1,8,1,1
2025-02-26,2025-02-20,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55934473,3099040,3099040,0,39182493,94541,55839932,42281533,32,1,,-1,-1.5,8,1,7
2025-02-26,2025-02-20,3,lover,Lover,37193165,1881560,1881560,0,29111326,10253697,26939468,30992886,18,3,,0,-5.6,8,3,8
2025-02-26,2025-02-20,4,midnights,Midnights,33276175,2434960,2434960,0,23293321,0,33276175,25728281,24,4,,0,2.8,8,4,8
2025-02-26,2025-02-20,5,1989_taylor_s_version,1989 (Taylor's Version),27762953,1992240,1992240,0,19434068,0,27762953,21426308,22,5,,0,-0.8,8,5,3
2025-02-26,2025-02-20,6,reputation,reputation,27547961,1660200,1660200,0,19283573,0,27547961,20943773,15,6,,0,-2.5,8,5,5
2025-02-26,2025-02-20,7,fearless_taylor_s_version,Fearless (Taylor's Version),24054581,2877680,2877680,0,16838207,0,24054581,19715887,29,7,,0,-0.8,8,6,5
2025-02-26,2025-02-20,8,red_taylor_s_version,Red (Taylor's Version),20591244,3209720,3209720,0,14413872,0,20591244,17623592,34,8,,0,0.6,8,8,8
2025-02-26,2025-02-20,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19935604,2434960,2434960,0,13954923,0,19935604,16389883,22,9,,0,1.0,8,9,7
2025-02-26,2025-02-20,10,evermore,evermore,16786463,1881560,1881560,0,11750523,0,16786463,13632083,17,11,,1,3.1,8,10,1
2025-02-26,2025-02-20,11,1989,1989,18865330,332040,332040,0,13205730,0,18865330,13537770,17,10,,-1,1.0,8,9,1
2025-02-26,2025-02-20,12,taylor_swift,Taylor Swift,3582863,1438840,1438840,0,2508006,0,3582863,3946846,15,12,,0,-2.0,8,12,8
2025-02-26,2025-02-20,13,red,Red,4170333,110680,110680,0,2919233,0,4170333,3029913,20,13,,0,1.8,8,13,8
2025-02-27,2025-02-21,1,folklore,folklore,58472155,1881560,1881560,0,40934928,14733,58457422,42816488,26,1,,0,0.3,16,1,2
2025-02-27,2025-02-21,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55739556,3099040,3099040,0,39042071,81271,55658285,42141111,32,2,,0,-0.3,16,1,14
2025-02-27,2025-02-21,3,lover,Lover,37083900,1881560,1881560,0,29023108,10214590,26869310,30904668,18,3,,0,-0.3,16,3,16
2025-02-27,2025-02-21,4,midnights,Midnights,33406251,2434960,2434960,0,23384379,0,33406251,25819339,24,4,,0,0.4,16,4,16
2025-02-27,2025-02-21,5,1989_taylor_s_version,1989 (Taylor's Version),27725414,1992240,1992240,0,19407787,0,27725414,21400027,22,5,,0,-0.1,16,5,6
2025-02-27,2025-02-21,6,reputation,reputation,27376863,1660200,1660200,0,19163803,0,27376863,20824003,15,6,,0,-0.6,16,5,10
2025-02-27,2025-02-21,7,fearless_taylor_s_version,Fearless (Taylor's Version),24092972,2877680,2877680,0,16865081,0,24092972,19742761,29,7,,0,0.1,16,6,10
2025-02-27,2025-02-21,8,red_taylor_s_version,Red (Taylor's Version),20637807,3209720,3209720,0,14446465,0,20637807,17656185,34,8,,0,0.2,16,8,16
2025-02-27,2025-02-21,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19951880,2434960,2434960,0,13966316,0,19951880,16401276,22,9,,0,0.1,16,9,14
2025-02-27,2025-02-21,10,evermore,evermore,16830961,1881560,1881560,0,11781674,0,16830961,13663234,17,10,,0,0.2,16,10,2
2025-02-27,2025-02-21,11,1989,1989,18775394,332040,332040,0,13142776,0,18775394,13474816,17,11,,0,-0.5,16,9,2
2025-02-27,2025-02-21,12,taylor_swift,Taylor Swift,3577276,1438840,1438840,0,2504091,0,3577276,3942931,15,12,,0,-0.1,16,12,16
2025-02-27,2025-02-21,13,red,Red,4157785,110680,110680,0,2910450,0,4157785,3021130,20,13,,0,-0.3,16,13,16
2025-03-05,2025-02-27,1,folklore,folklore,55670166,1881560,1881560,0,38969118,0,55670166,40850678,26,1,,0,-4.3,9,1,2
2025-03-05,2025-02-27,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,49414065,3099040,3099040,0,34603126,44276,49369789,37702166,32,2,,0,-10.8,9,1,7
2025-03-05,2025-02-27,3,lover,Lover,35197541,1881560,1881560,0,27588188,9833041,25364500,29469748,18,3,,0,-4.9,9,3,9
2025-03-05,2025-02-27,4,midnights,Midnights,30739527,2434960,2434960,0,21517667,0,30739527,23952627,24,4,,0,-6.9,9,4,9
2025-03-05,2025-02-27,5,reputation,reputation,25602105,1660200,1660200,0,17921472,0,25602105,19581672,15,6,,1,-6.5,9,5,6
2025-03-05,2025-02-27,6,fearless_taylor_s_version,Fearless (Taylor's Version),23250697,2877680,2877680,0,16275489,0,23250697,19153169,29,7,,1,-2.9,9,6,6
2025-03-05,2025-02-27,7,1989_taylor_s_version,1989 (Taylor's Version),21871169,1881560,1881560,0,15309818,0,21871169,17191378,22,5,,-2,-19.8,9,5,3
2025-03-05,2025-02-27,8,red_taylor_s_version,Red (Taylor's Version),19813036,3209720,3209720,0,13869126,0,19813036,17078846,34,8,,0,-3.1,9,8,9
2025-03-05,2025-02-27,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19101094,2434960,2434960,0,13370766,0,19101094,15805726,22,9,,0,-3.6,9,9,8
2025-03-05,2025-02-27,10,1989,1989,21103865,442720,442720,0,14772706,0,21103865,15215426,17,11,,1,12.4,9,9,1
2025-03-05,2025-02-27,11,evermore,evermore,15803743,1881560,1881560,0,11062620,0,15803743,12944180,17,10,,-1,-5.0,9,10,1
2025-03-05,2025-02-27,12,taylor_swift,Taylor Swift,3518278,1438840,1438840,0,2462793,0,3518278,3901633,15,12,,0,-1.1,9,12,9
2025-03-05,2025-02-27,13,red,Red,3976844,110680,110680,0,2783791,0,3976844,2894471,20,13,,0,-4.5,9,13,9
2025-03-06,2025-02-28,1,folklore,folklore,55024577,1881560,1881560,0,38517203,0,55024577,40398763,26,1,,0,-1.1,18,1,4
2025-03-06,2025-02-28,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,45215358,3099040,3099040,0,31663886,43783,45171575,34762926,32,2,,0,-7.8,18,1,14
2025-03-06,2025-02-28,3,lover,Lover,34603907,1881560,1881560,0,27174640,9839681,24764226,29056200,18,3,,0,-1.4,18,3,18
2025-03-06,2025-02-28,4,midnights,Midnights,29970119,2434960,2434960,0,20979082,0,29970119,23414042,24,4,,0,-2.2,18,4,18
2025-03-06,2025-02-28,5,reputation,reputation,25207997,1660200,1660200,0,17645598,0,25207997,19305798,15,5,,0,-1.4,18,5,12
2025-03-06,2025-02-28,6,fearless_taylor_s_version,Fearless (Taylor's Version),23169337,2877680,2877680,0,16218538,0,23169337,19096218,29,6,,0,-0.3,18,6,12
2025-03-06,2025-02-28,7,red_taylor_s_version,Red (Taylor's Version),19706276,3209720,3209720,0,13794392,0,19706276,17004112,34,8,,1,-0.4,18,7,1
2025-03-06,2025-02-28,8,1989_taylor_s_version,1989 (Taylor's Version),20609078,1881560,1881560,0,14426354,0,20609078,16307914,22,7,,-1,-5.1,18,5,6
2025-03-06,2025-02-28,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),18850146,2434960,2434960,0,13195103,0,18850146,15630063,22,9,,0,-1.1,18,9,16
2025-03-06,2025-02-28,10,1989,1989,20327556,442720,442720,0,14229289,0,20327556,14672009,17,10,,0,-3.6,18,9,2
2025-03-06,2025-02-28,11,evermore,evermore,15603965,1881560,1881560,0,10922775,0,15603965,12804335,17,11,,0,-1.1,18,10,2
2025-03-06,2025-02-28,12,taylor_swift,Taylor Swift,3530381,1438840,1438840,0,2471267,0,3530381,3910107,15,12,,0,0.2,18,12,18
2025-03-06,2025-02-28,13,red,Red,3957153,110680,110680,0,2770007,0,3957153,2880687,20,13,,0,-0.5,18,13,18
2025-03-12,2025-03-06,1,folklore,folklore,55025260,1881560,1881560,0,38517682,0,55025260,40399242,26,1,,0,-1.1,10,1,3
2025-03-12,2025-03-06,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,51109790,3431080,3431080,0,35782196,17816,51091974,39213276,32,2,,0,4.0,10,1,7
2025-03-12,2025-03-06,3,lover,Lover,36235759,1992240,1992240,0,28355990,9969858,26265901,30348230,18,3,,0,3.0,10,3,10
2025-03-12,2025-03-06,4,midnights,Midnights,30715737,2434960,2434960,0,21501015,0,30715737,23935975,24,4,,0,-0.1,10,4,10
2025-03-12,2025-03-06,5,fearless_taylor_s_version,Fearless (Taylor's Version),23546003,2877680,2877680,0,16482202,0,23546003,19359882,29,6,,1,1.1,10,5,1
2025-03-12,2025-03-06,6,reputation,reputation,25095639,1660200,1660200,0,17566948,0,25095639,19227148,15,5,,-1,-1.8,10,5,6
2025-03-12,2025-03-06,7,1989_taylor_s_version,1989 (Taylor's Version),22051753,1881560,1881560,0,15436223,0,22051753,17317783,22,7,,0,0.7,10,5,3
2025-03-12,2025-03-06,8,red_taylor_s_version,Red (Taylor's Version),19647218,3209720,3209720,0,13753050,0,19647218,16962770,34,8,,0,-0.7,10,8,10
2025-03-12,2025-03-06,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19166369,2434960,2434960,0,13416457,0,19166369,15851417,22,9,,0,0.3,10,9,9
2025-03-12,2025-03-06,10,1989,1989,21071084,442720,442720,0,14749759,0,21071084,15192479,17,10,,0,-0.2,10,9,1
2025-03-12,2025-03-06,11,evermore,evermore,15390439,1881560,1881560,0,10773307,0,15390439,12654867,17,11,,0,-2.2,10,10,1
2025-03-12,2025-03-06,12,taylor_swift,Taylor Swift,3648309,1438840,1438840,0,2553815,0,3648309,3992655,15,12,,0,2.3,10,12,10
2025-03-12,2025-03-06,13,red,Red,3929884,110680,110680,0,2750919,0,3929884,2861599,20,13,,0,-1.1,10,13,10
2025-03-13,2025-03-07,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55461469,3431080,3431080,0,38825715,8963,55452506,42256795,32,2,,1,7.8,20,1,15
2025-03-13,2025-03-07,2,folklore,folklore,55050998,1881560,1881560,0,38535701,0,55050998,40417261,26,1,,-1,0.0,20,1,5
2025-03-13,2025-03-07,3,lover,Lover,36817670,1992240,1992240,0,28747192,9916083,26901587,30739432,18,3,,0,1.3,20,3,20
2025-03-13,2025-03-07,4,midnights,Midnights,31097394,2434960,2434960,0,21768175,0,31097394,24203135,24,4,,0,1.1,20,4,20
2025-03-13,2025-03-07,5,reputation,reputation,25342129,1660200,1660200,0,17739490,0,25342129,19399690,15,6,,1,0.9,20,5,13
2025-03-13,2025-03-07,6,fearless_taylor_s_version,Fearless (Taylor's Version),23535359,2877680,2877680,0,16474750,0,23535359,19352430,29,5,,-1,-0.0,20,5,1
2025-03-13,2025-03-07,7,1989_taylor_s_version,1989 (Taylor's Version),23253833,1881560,1881560,0,16277682,0,23253833,18159242,22,7,,0,4.9,20,5,6
2025-03-13,2025-03-07,8,red_taylor_s_version,Red (Taylor's Version),19629864,3209720,3209720,0,13740905,0,19629864,16950625,34,8,,0,-0.1,20,7,1
2025-03-13,2025-03-07,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19414642,2434960,2434960,0,13590247,0,19414642,16025207,22,9,,0,1.1,20,9,18
2025-03-13,2025-03-07,10,1989,1989,21720657,442720,442720,0,15204459,0,21720657,15647179,17,10,,0,3.0,20,9,2
2025-03-13,2025-03-07,11,evermore,evermore,15414036,1881560,1881560,0,10789826,0,15414036,12671386,17,11,,0,0.1,20,10,2
2025-03-13,2025-03-07,12,taylor_swift,Taylor Swift,3654304,1438840,1438840,0,2558013,0,3654304,3996853,15,12,,0,0.1,20,12,20
2025-03-13,2025-03-07,13,red,Red,3912350,110680,110680,0,2738645,0,3912350,2849325,20,13,,0,-0.4,20,13,20
2025-03-19,2025-03-13,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55548603,3431080,3431080,0,38886676,8851,55539752,42317756,32,2,,1,7.9,11,1,8
2025-03-19,2025-03-13,2,folklore,folklore,55474126,1881560,1881560,0,38831889,0,55474126,40713449,26,1,,-1,0.8,11,1,3
2025-03-19,2025-03-13,3,lover,Lover,36441772,1992240,1992240,0,28412400,9677202,26764570,30404640,18,3,,0,0.2,11,3,11
2025-03-19,2025-03-13,4,midnights,Midnights,30938051,2434960,2434960,0,21656633,0,30938051,24091593,24,4,,0,0.7,11,4,11
2025-03-19,2025-03-13,5,reputation,reputation,25709483,1660200,1660200,0,17996640,0,25709483,19656840,15,6,,1,2.2,11,5,7
2025-03-19,2025-03-13,6,fearless_taylor_s_version,Fearless (Taylor's Version),23314896,2877680,2877680,0,16320428,0,23314896,19198108,29,5,,-1,-0.8,11,5,1
2025-03-19,2025-03-13,7,1989_taylor_s_version,1989 (Taylor's Version),23045891,1881560,1881560,0,16132123,0,23045891,18013683,22,7,,0,4.0,11,5,3
2025-03-19,2025-03-13,8,red_taylor_s_version,Red (Taylor's Version),19612689,3209720,3209720,0,13728881,0,19612689,16938601,34,8,,0,-0.1,11,8,11
2025-03-19,2025-03-13,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19309088,2434960,2434960,0,13516361,0,19309088,15951321,22,9,,0,0.6,11,9,10
2025-03-19,2025-03-13,10,1989,1989,21532256,442720,442720,0,15072579,0,21532256,15515299,17,10,,0,2.1,11,9,1
2025-03-19,2025-03-13,11,evermore,evermore,15412077,1881560,1881560,0,10788453,0,15412077,12670013,17,11,,0,0.1,11,10,1
2025-03-19,2025-03-13,12,taylor_swift,Taylor Swift,3671716,1438840,1438840,0,2570199,0,3671716,4009039,15,12,,0,0.4,11,12,11
2025-03-19,2025-03-13,13,red,Red,3936431,110680,110680,0,2755502,0,3936431,2866182,20,13,,0,0.2,11,13,11
2025-03-20,2025-03-14,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55469509,3431080,3431080,0,38831312,8851,55460658,42262392,32,1,,0,-0.1,22,1,17
2025-03-20,2025-03-14,2,folklore,folklore,55686247,1881560,1881560,0,38980374,0,55686247,40861934,26,2,,0,0.4,22,1,5
2025-03-20,2025-03-14,3,lover,Lover,36561776,1992240,1992240,0,28494175,9669779,26891997,30486415,18,3,,0,0.3,22,3,22
2025-03-20,2025-03-14,4,midnights,Midnights,30981719,2434960,2434960,0,21687201,0,30981719,24122161,24,4,,0,0.1,22,4,22
2025-03-20,2025-03-14,5,reputation,reputation,25803274,1660200,1660200,0,18062292,0,25803274,19722492,15,5,,0,0.3,22,5,15
2025-03-20,2025-03-14,6,fearless_taylor_s_version,Fearless (Taylor's Version),23386842,2877680,2877680,0,16370789,0,23386842,19248469,29,6,,0,0.3,22,5,1
2025-03-20,2025-03-14,7,1989_taylor_s_version,1989 (Taylor's Version),23025360,1881560,1881560,0,16117751,0,23025360,17999311,22,7,,0,-0.1,22,5,6
2025-03-20,2025-03-14,8,red_taylor_s_version,Red (Taylor's Version),19644344,3209720,3209720,0,13751039,0,19644344,16960759,34,8,,0,0.1,22,7,1
2025-03-20,2025-03-14,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19202029,2434960,2434960,0,13441421,0,19202029,15876381,22,9,,0,-0.5,22,9,20
2025-03-20,2025-03-14,10,1989,1989,21595618,442720,442720,0,15116931,0,21595618,15559651,17,10,,0,0.3,22,9,2
2025-03-20,2025-03-14,11,evermore,evermore,15397399,1881560,1881560,0,10778179,0,15397399,12659739,17,11,,0,-0.1,22,10,2
2025-03-20,2025-03-14,12,taylor_swift,Taylor Swift,3685582,1438840,1438840,0,2579907,0,3685582,4018747,15,12,,0,0.2,22,12,22
2025-03-20,2025-03-14,13,red,Red,3958829,110680,110680,0,2771180,0,3958829,2881860,20,13,,0,0.5,22,13,22
2025-03-26,2025-03-20,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55379711,3431080,3431080,0,38765800,0,55379711,42196880,32,1,,0,-0.3,12,1,9
2025-03-26,2025-03-20,2,folklore,folklore,55422356,1881560,1881560,0,38795648,0,55422356,40677208,26,2,,0,-0.1,12,1,3
2025-03-26,2025-03-20,3,lover,Lover,36471257,1992240,1992240,0,28469248,9797893,26673364,30461488,18,3,,0,0.2,12,3,12
2025-03-26,2025-03-20,4,midnights,Midnights,30818645,2434960,2434960,0,21573052,0,30818645,24008012,24,4,,0,-0.3,12,4,12
2025-03-26,2025-03-20,5,reputation,reputation,25672408,1660200,1660200,0,17970684,0,25672408,19630884,15,5,,0,-0.1,12,5,8
2025-03-26,2025-03-20,6,fearless_taylor_s_version,Fearless (Taylor's Version),23457791,2877680,2877680,0,16420453,0,23457791,19298133,29,6,,0,0.5,12,5,1
2025-03-26,2025-03-20,7,1989_taylor_s_version,1989 (Taylor's Version),22900207,1881560,1881560,0,16030145,0,22900207,17911705,22,7,,0,-0.6,12,5,3
2025-03-26,2025-03-20,8,red_taylor_s_version,Red (Taylor's Version),19807084,3209720,3209720,0,13864961,0,19807084,17074681,34,8,,0,0.8,12,8,12
2025-03-26,2025-03-20,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19172767,2434960,2434960,0,13420938,0,19172767,15855898,22,9,,0,-0.6,12,9,11
2025-03-26,2025-03-20,10,1989,1989,21462656,442720,442720,0,15023860,0,21462656,15466580,17,10,,0,-0.3,12,9,1
2025-03-26,2025-03-20,11,evermore,evermore,15311382,1881560,1881560,0,10717967,0,15311382,12599527,17,11,,0,-0.6,12,10,1
2025-03-26,2025-03-20,12,taylor_swift,Taylor Swift,3664666,1438840,1438840,0,2565266,0,3664666,4004106,15,12,,0,-0.1,12,12,12
2025-03-26,2025-03-20,13,red,Red,3920791,110680,110680,0,2744554,0,3920791,2855234,20,13,,0,-0.4,12,13,12
2025-03-27,2025-03-21,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55451444,3431080,3431080,0,38816010,0,55451444,42247090,32,1,,0,0.1,24,1,19
2025-03-27,2025-03-21,2,folklore,folklore,55134662,1881560,1881560,0,38594262,0,55134662,40475822,26,2,,0,-0.5,24,1,5
2025-03-27,2025-03-21,3,lover,Lover,36232729,1992240,1992240,0,28291207,9760986,26471743,30283447,18,3,,0,-0.6,24,3,24
2025-03-27,2025-03-21,4,midnights,Midnights,30733385,2434960,2434960,0,21513369,0,30733385,23948329,24,4,,0,-0.2,24,4,24
2025-03-27,2025-03-21,5,reputation,reputation,25544655,1660200,1660200,0,17881257,0,25544655,19541457,15,5,,0,-0.5,24,5,17
2025-03-27,2025-03-21,6,fearless_taylor_s_version,Fearless (Taylor's Version),23390732,2877680,2877680,0,16373509,0,23390732,19251189,29,6,,0,-0.2,24,5,1
2025-03-27,2025-03-21,7,1989_taylor_s_version,1989 (Taylor's Version),22837951,1881560,1881560,0,15986566,0,22837951,17868126,22,7,,0,-0.2,24,5,6
2025-03-27,2025-03-21,8,red_taylor_s_version,Red (Taylor's Version),19770943,3209720,3209720,0,13839659,0,19770943,17049379,34,8,,0,-0.1,24,7,1
2025-03-27,2025-03-21,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),19206135,2434960,2434960,0,13444292,0,19206135,15879252,22,9,,0,0.1,24,9,22
2025-03-27,2025-03-21,10,1989,1989,21406318,442720,442720,0,14984423,0,21406318,15427143,17,10,,0,-0.3,24,9,2
2025-03-27,2025-03-21,11,evermore,evermore,15248304,1881560,1881560,0,10673813,0,15248304,12555373,17,11,,0,-0.4,24,10,2
2025-03-27,2025-03-21,12,taylor_swift,Taylor Swift,3644477,1438840,1438840,0,2551133,0,3644477,3989973,15,12,,0,-0.4,24,12,24
2025-03-27,2025-03-21,13,red,Red,3916641,110680,110680,0,2741649,0,3916641,2852329,20,13,,0,-0.1,24,13,24
2025-04-02,2025-03-27,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,55061832,3431080,3431080,0,38543284,0,55061832,41974364,32,1,,0,-0.5,13,1,10
2025-04-02,2025-03-27,2,folklore,folklore,53496475,1881560,1881560,0,37447531,0,53496475,39329091,26,2,,0,-3.3,13,1,3
2025-04-02,2025-03-27,3,lover,Lover,35164744,1992240,1992240,0,27504075,9629183,25535561,29496315,18,3,,0,-3.2,13,3,13
2025-04-02,2025-03-27,4,midnights,Midnights,29437872,2434960,2434960,0,20606511,0,29437872,23041471,24,4,,0,-4.0,13,4,13
2025-04-02,2025-03-27,5,reputation,reputation,24945108,1660200,1660200,0,17461576,0,24945108,19121776,15,5,,0,-2.6,13,5,9
2025-04-02,2025-03-27,6,fearless_taylor_s_version,Fearless (Taylor's Version),22652823,2877680,2877680,0,15856974,0,22652823,18734654,29,6,,0,-2.9,13,5,1
2025-04-02,2025-03-27,7,1989_taylor_s_version,1989 (Taylor's Version),22352601,1881560,1881560,0,15646821,0,22352601,17528381,22,7,,0,-2.1,13,5,3
2025-04-02,2025-03-27,8,red_taylor_s_version,Red (Taylor's Version),19194887,3209720,3209720,0,13436421,0,19194887,16646141,34,8,,0,-2.5,13,8,13
2025-04-02,2025-03-27,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),18824950,2434960,2434960,0,13177468,0,18824950,15612428,22,9,,0,-1.5,13,9,12
2025-04-02,2025-03-27,10,1989,1989,20968275,442720,442720,0,14677792,0,20968275,15120512,17,10,,0,-2.2,13,9,1
2025-04-02,2025-03-27,11,evermore,evermore,14905760,1881560,1881560,0,10434032,0,14905760,12315592,17,11,,0,-2.3,13,10,1
2025-04-02,2025-03-27,12,taylor_swift,Taylor Swift,3565690,1438840,1438840,0,2495982,0,3565690,3934822,15,12,,0,-1.7,13,12,13
2025-04-02,2025-03-27,13,red,Red,3839077,110680,110680,0,2687354,0,3839077,2798034,20,13,,0,-2.0,13,13,13
2025-04-03,2025-03-28,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,54984880,3431080,3431080,0,38489416,0,54984880,41920496,32,1,,0,-0.1,26,1,21
2025-04-03,2025-03-28,2,folklore,folklore,53465142,1881560,1881560,0,37425598,0,53465142,39307158,26,2,,0,-0.1,26,1,5
2025-04-03,2025-03-28,3,lover,Lover,35110908,1992240,1992240,0,27459957,9607740,25503168,29452197,18,3,,0,-0.1,26,3,26
2025-04-03,2025-03-28,4,midnights,Midnights,29354087,2434960,2434960,0,20547860,0,29354087,22982820,24,4,,0,-0.3,26,4,26
2025-04-03,2025-03-28,5,reputation,reputation,24889292,1660200,1660200,0,17422506,0,24889292,19082706,15,5,,0,-0.2,26,5,19
2025-04-03,2025-03-28,6,fearless_taylor_s_version,Fearless (Taylor's Version),22586307,2877680,2877680,0,15810413,0,22586307,18688093,29,6,,0,-0.2,26,5,1
2025-04-03,2025-03-28,7,1989_taylor_s_version,1989 (Taylor's Version),22308086,1881560,1881560,0,15615661,0,22308086,17497221,22,7,,0,-0.2,26,5,6
2025-04-03,2025-03-28,8,red_taylor_s_version,Red (Taylor's Version),19185979,3209720,3209720,0,13430184,0,19185979,16639904,34,8,,0,-0.0,26,7,1
2025-04-03,2025-03-28,9,speak_now_taylor_s_version,Speak Now (Taylor's Version),18791008,2434960,2434960,0,13153705,0,18791008,15588665,22,9,,0,-0.2,26,9,24
2025-04-03,2025-03-28,10,1989,1989,20889123,442720,442720,0,14622386,0,20889123,15065106,17,10,,0,-0.4,26,9,2
2025-04-03,2025-03-28,11,evermore,evermore,14905401,1881560,1881560,0,10433782,0,14905401,12315342,17,11,,0,-0.0,26,10,2
2025-04-03,2025-03-28,12,taylor_swift,Taylor Swift,3560659,1438840,1438840,0,2492463,0,3560659,3931303,15,12,,0,-0.1,26,12,26
2025-04-03,2025-03-28,13,red,Red,3827646,110680,110680,0,2679352,0,3827646,2790032,20,13,,0,-0.3,26,13,26
2025-04-09,2025-04-03,1,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,58604185,3431080,3431080,0,41022929,0,58604185,44454009,32,1,,0,5.9,14,1,11
2025-04-09,2025-04-03,2,folklore,folklore,54404040,1881560,1881560,0,38082827,0,54404040,39964387,26,2,,0,1.6,14,1,3
2025-04-09,2025-04-03,3,lover,Lover,35886692,1992240,1992240,0,28076807,9853744,26032948,30069047,18,3,,0,1.9,14,3,14
2025-04-09,2025-04-03,4,midnights,Midnights,30463917,2434960,2434960,0,21324741,0,30463917,23759701,24,4,,0,3.1,14,4,14
2025-04-09,2025-04-03,5,fearless_taylor_s_version,Fearless (Taylor's Version),23640762,2877680,2877680,0,16548535,0,23640762,19426215,29,6,,1,3.7,14,5,2
